ticker,model,family,feature_count,seed,offset,suite,n_obs,smape_pct,rmse,mae,medae,diracc_pct
AAPL,HAR_TCJ,HAR_TCJ,,,,external,32682,83.50361339049843,0.0018909395103814711,0.0008170418699435717,0.0005455011297751001,67.8590006425752
AAPL,GARCH11,GARCH11,,,,external,36739,108.3798667576506,0.0021624251210948992,0.0013249114233817498,0.001188962386204,57.63514617017802
AAPL,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,88.59312484430905,0.0018428554738269915,0.000801276523495108,0.0005347715796686999,65.88545919756112
AAPL,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,88.60390542259051,0.0018431635601876225,0.0008015288376233529,0.0005342672595522,65.82829767543143
AAPL,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,88.58700244524607,0.001842774868220513,0.0008011940342034023,0.0005346534506919,65.8691273340955
AAPL,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,88.59808568343927,0.0018428804595279642,0.0008014834449671729,0.0005340524268578999,65.79835592574446
AAPL,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,88.78144511888527,0.001843925179165461,0.000803401647315849,0.000537862556890351,65.71941858566063
AAPL,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,88.12900173983864,0.0018425593479734752,0.0007944088975620664,0.0005270057943408,66.05149980946159
AAPL,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,88.53262806583085,0.0018430634023665921,0.0008005919145010857,0.0005338839801893,65.8500734933856
AAPL,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,88.8771006384664,0.0018452139891947331,0.0008038586721552484,0.0005419680913353,65.61598345037835
AAPL,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,88.63783398139627,0.001844147100662614,0.0008011683039485524,0.0005363689333636617,65.8310196526757
AAPL,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,88.33259480108521,0.0018422294218971551,0.0007973828206573575,0.0005314966258053999,65.88273722031684
AAPL,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,88.77145389376469,0.0018438913143293695,0.0008033280060514991,0.000537320883234,65.73847242637052
AAPL,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,87.98572896041028,0.00184075878452061,0.0007926321527066636,0.0005229872917969999,66.27470194349175
AAPL,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,88.50968015961102,0.0018432604917809994,0.0008002214221032866,0.0005328108350673,65.93445478795797
AAPL,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,88.31898499665415,0.0018424413904737523,0.0007963355293556042,0.0005313941465829,65.94262071969078
AAPL,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,88.38108587308298,0.0018422628626008674,0.0007982753985577258,0.0005315182837944,66.01339212804181
AAPL,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,88.26074153918263,0.0018421833365780808,0.0007961042154907802,0.0005297245936747,65.95623060591214
AAPL,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,88.73104813770247,0.0018439479530892792,0.000803078835032646,0.0005368391020478,65.77930208503457
AAPL,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,87.96005107599927,0.0018407485788609662,0.0007923818031007378,0.0005237962764588001,66.21209646687353
AAPL,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,88.38813255795299,0.0018431414139216727,0.0007989400988837987,0.0005305607208705092,66.005226196309
AAPL,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,88.35536324677224,0.0018423962504380824,0.0007967039414782582,0.0005316605584882001,65.94806467417932
AAPL,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,88.33622742093337,0.0018419001665538192,0.0007976760493779976,0.0005308780918505,66.10866133159126
AAPL,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,88.1793358106206,0.0018418811434462595,0.0007955537139313849,0.0005278786042867026,66.13315912678969
AMZN,PM_FC3,PM_FC,3.0,,,capacity,36739,89.4360580083656,0.0020318657369243673,0.0009320594788797558,0.000645362137306,65.47988458816484
AMZN,CP_FC3,CP_FC,3.0,,,capacity,36739,89.6696355857658,0.0020335983636777665,0.0009347724841247369,0.0006520456062063999,65.26212640862322
AMZN,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,88.79240183552888,0.00202756932159232,0.0009194179453072914,0.0006251509663366999,65.85551744787413
AMZN,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,88.72387210427503,0.0020268083452641104,0.000918821981250188,0.0006242943627083,65.98889433284337
AMZN,PM_FC6,PM_FC,6.0,,,capacity,36739,89.42035762865451,0.0020319145395186274,0.0009319653812347932,0.000644956459375,65.47988458816484
AMZN,CP_FC6,CP_FC,6.0,,,capacity,36739,88.98325070702786,0.002022651798756857,0.0009233170354446797,0.0006319013609219484,65.68131090424085
